document_id,alt.atheism,comp.graphics,comp.os.ms-windows.misc,comp.sys.ibm.pc.hardware,comp.sys.mac.hardware,comp.windows.x,misc.forsale,rec.autos,rec.motorcycles,rec.sport.baseball,rec.sport.hockey,sci.crypt,sci.electronics,sci.med,sci.space,soc.religion.christian,talk.politics.guns,talk.politics.mideast,talk.politics.misc,talk.religion.misc
11401,0.5188249376965568,2.870027790184072e-05,2.08760032059201e-05,3.45824063850175e-05,3.5622788037177144e-05,3.044613206949776e-05,2.501829380480026e-06,0.000152831666362791,0.00013710848559454948,5.6553077102719634e-05,5.027487874100832e-05,0.02179700369671724,5.4282473519923446e-05,0.0003213310709292536,0.02019802581659421,0.33255510370678054,0.04504959850856768,0.002068397479634872,0.00851286393124478,0.05006895807467377
11592,0.6749043704745143,0.0019206081031265731,0.0011271411319134215,0.0011686595361840284,0.00833840911778115,0.0010795478993029096,0.0003924138771823362,0.00937132142796269,0.0029513124316236767,0.0030760644691265803,0.0015174562500908182,0.02595747883234806,0.02478850133702095,0.058749420364554286,0.012112941578198604,0.08960080802292394,0.010725600813959157,0.005290070403345535,0.028129102445386755,0.03879877148345424
17030,0.06656008414277433,0.0015661634297366083,0.0011854126884235435,0.001939374206202059,0.030542963514554575,0.0014527320527148511,0.00033036213083350094,0.009239147750537744,0.023191329949221216,0.001977985958114616,0.0030287469492409737,0.01006672844074993,0.0019133653797995499,0.024540940325892328,0.6382836980777239,0.08987729335049233,0.01431947206942102,0.025935397389186276,0.03795713420891474,0.016091667985466015
18289,0.03775523550020185,0.01518867309984439,0.005081179289962748,0.03176145586947068,0.03334475260077992,0.0031666048398759005,0.0021092690654911693,0.02744617336196035,0.008832721641297692,0.024053478055914145,0.004365625924328354,0.027464266332116332,0.07456877430013052,0.129748768824119,0.10005817510725847,0.05967654539237363,0.13613068502899808,0.0341621707468833,0.1946198365736498,0.05046560844534352
13177,0.006230697598248199,0.06802709784839385,0.006844873125466255,0.059516137588649265,0.1360509010351824,0.009409777487642653,0.03415042053261618,0.02417217631034429,0.03787014613243858,0.08349305763306426,0.1291679853002256,0.015013466455324559,0.02709164349383726,0.04105297267835114,0.06844312942568126,0.030439597313931643,0.11698663408003397,0.03890223451393757,0.032045314065116605,0.03509173738151458
14983,0.008756808894838587,0.08468669527637013,0.02996587407265793,0.03760366750235075,0.023426159802586888,0.026963180791240837,0.02670355923020692,0.03808150860630812,0.019968336274827345,0.4307334495704102,0.06778285223402065,0.052510872055868185,0.052293941600196896,0.00554774598782804,0.019884910392801356,0.00950680987176731,0.009577716932457842,0.007641928611168265,0.04247859667011462,0.005885385621978927
15897,0.03612968346339015,0.09979682043260994,0.03694706266711339,0.027428698320544214,0.010290105623787264,0.014541084419452637,0.02053711145593654,0.03202305757839643,0.01861916539429602,0.0028776509070862896,0.002207901648792134,0.42787281297098295,0.09377486938051308,0.03975196280281668,0.06152240748538422,0.04940948241085888,0.015018076083082879,0.003634128398889104,0.0028598465726534447,0.004758071983413722
18738,0.02647347803704541,0.00022230874880539342,0.0001869556762081154,0.0026708930747412233,0.00022929985441720978,0.00019762322340872453,9.943745557709283e-05,0.0005987450576312412,0.0005747046942725456,0.0005488505591962885,0.04749778174456558,0.001009798450561617,0.0002638652267990277,0.0007214027766236294,0.0006466798853333807,0.7086413210168475,0.001360139863977858,0.03255892740497735,0.0007367344255918031,0.17476105282341892
15222,0.03921753553248518,0.02705367548013801,0.024317580428676936,0.017990996723412297,0.017079590268364524,0.02037965307440717,0.0011591548904450963,0.02773150156635521,0.025404781142591884,0.03344935257897539,0.4369720367292901,0.04118517162634848,0.011048139619275128,0.02311292150765281,0.011565133220619344,0.08465663265231366,0.049125322559172936,0.0534031768957923,0.031441943717671096,0.023705699786012363
12912,0.001903370341627047,0.029535829292494375,0.21068759443230564,0.036383552229150344,0.4977919730717302,0.04114497716232722,0.007844471576469971,0.01152822614201918,0.023559312839879058,0.0021320540711968644,0.001593205739726525,0.025988852322021017,0.058030465048418044,0.03491718958487772,0.005887958524090276,0.0026972721311930444,0.002321247657702399,0.0018376796661556936,0.001356294713527169,0.0028584734530883917
18731,0.011547355801672151,0.044197751069485605,0.002612801719541904,0.004796960464929283,0.025365572349233326,0.0023681352286831206,0.001282584342957987,0.03401462585749571,0.0172834897241963,0.01901084938720785,0.032899394687535465,0.012222183760244566,0.016112397293134607,0.01957620218762935,0.03146190435766609,0.11717203743869413,0.11653241767289835,0.1013059262107896,0.0248203451372528,0.36541706530875184
15170,0.007277394525739773,0.004578786182908219,0.007572426169262461,0.016371102583970985,0.001924053700540802,0.001349289706394987,0.04464324805305638,0.03352186951954257,0.029837500641202986,0.13528909103254066,0.5200548987153173,0.004629516718545468,0.004724398366334357,0.04115857966852063,0.028442961912949077,0.03867181691414453,0.010943675480660942,0.01451666462077121,0.031769534430743415,0.022723191056853255
15401,0.005741372545295132,0.0012980894607714786,0.0012079925613557756,0.0014266541172402946,0.0015500798072988625,0.0009028905387832078,0.00040797716158917933,0.037467920850574654,0.03554681757531954,0.11839858135857588,0.5005126988619717,0.00694800345469851,0.0020377695185613675,0.10296212287029034,0.016951860783560185,0.044860764310241226,0.014228117138609027,0.02624949179031234,0.05405955332863918,0.027241241966312408
11707,0.026303339483226256,0.37403258148399027,0.10888269399666789,0.03401792815516783,0.02559239442994683,0.0686363066450022,0.0013151366017192516,0.027424574711818712,0.05722920594042138,0.04170737782673779,0.017432254370723193,0.021708056974525238,0.056188722662665086,0.028043348994960252,0.04632242202218875,0.02876938863095817,0.016380079214317594,0.005551534448735594,0.011425764281610443,0.003036889124617081
13940,0.07894421776265304,0.007194857641507567,0.02139020299572101,0.0681438993700635,0.061220712240342576,0.004055578288196831,0.13060646381255303,0.03657079450449385,0.10441841185981066,0.10097361726374007,0.07165880264760636,0.006295112108030998,0.027656818879061247,0.008978906405889718,0.012399416681969018,0.1792156415173938,0.012991371976745525,0.01832302984435041,0.021564603957462854,0.027397540242407942
13315,0.03735336888077452,0.13011416021799005,0.06607089582052511,0.07474825445685486,0.03511187292086577,0.5452243429591859,0.022922428490360015,0.004204001129535345,0.003614212053278653,0.0024335339328391964,0.002898863893150282,0.008725444401072327,0.02658696691406179,0.004530538468276799,0.009023000546893955,0.004432063110174362,0.010633857634780463,0.004173801791297194,0.006118251015617114,0.0010801413624662844
17336,0.04867127387632963,0.012230640110588137,0.0009089790149387333,0.0010769593621643466,0.0010538687873397508,0.0012044212705259107,0.0004659367852060762,0.012478873953072685,0.021773755505802076,0.021567722883798383,0.003649161139588803,0.019518199015649464,0.028267596075241985,0.023319769157083357,0.021997082502636274,0.6543740838776241,0.021199449139937352,0.013746500788969966,0.0071289804352150515,0.08536674631828788
13514,0.00359572105143028,0.08348287853556999,0.041349934411120344,0.10423867003305425,0.07025904471507502,0.36681724580777414,0.0219533344898158,0.04659491676495533,0.02501549537234994,0.002997571773872013,0.0028533786780189536,0.04472188790217581,0.05282920520015288,0.02812881998422036,0.03132625567753555,0.0260703291920782,0.027348469209768727,0.01641151123538312,0.0029299784925280498,0.0010753514731211681
14487,0.012377361393729795,0.03198558363755719,0.025876584174373007,0.0938511489756737,0.0790622427235427,0.026409506474407055,0.0541488729598264,0.053341214215876016,0.3140316578469717,0.06518052359674419,0.01269194108917803,0.06880721375273915,0.0259018952250572,0.030697695898243837,0.036162439526496525,0.013324147558386417,0.020411029048515383,0.018263406762157652,0.006033107101061979,0.011442428039462217
17949,0.008765957142700646,0.013218675123776422,0.005665832901492408,0.0032244923860773552,0.0014063578622773671,0.002902071370354218,0.04073732228495475,0.0004226339136857658,0.0010660110917435535,0.0021115431694815755,0.0011323634212792517,0.004010645233319745,0.001289270224703549,0.011818536935937101,0.0007940189744489979,0.0010160065652627523,0.02085464883985774,0.8654602068081311,0.013848430665598174,0.00025497508491763543
16748,0.018184659218213214,0.049125660497497614,0.10199903470308345,0.08013357239433419,0.05442323099710635,0.012584858151352084,0.00832423451462457,0.054958500514968714,0.03646928827293676,0.0386039712165947,0.017414031008291777,0.010429922109382195,0.057631129535863974,0.319071605422155,0.026659175900519416,0.035740553613852324,0.025813120977718804,0.0188571863142803,0.01441708020237912,0.019159184434845267
13848,0.006057527470487016,0.003933858310606843,0.0062014436680931815,0.0388967175545264,0.0171019355284736,0.02223614083987457,0.2279220174727484,0.09947795789420723,0.19409028258339128,0.011246374158931333,0.020174184724909047,0.023552167139508792,0.054483844882904066,0.02658064263086665,0.007009965974958507,0.0710855115937223,0.07689765112010404,0.01694201616371173,0.01499250297291126,0.061117257315063525
18301,0.023665667248292444,0.00450825954835614,0.041286319433823895,0.003323867747452709,0.005411260425742294,0.0011885536126707457,0.0003321307192087803,0.04436706660533366,0.042975491561446415,0.0461971237667215,0.07267860789103953,0.022212728667890702,0.007038287535043883,0.0658575037578258,0.030433843564870246,0.09763732009713398,0.16417526621628353,0.035607262905069194,0.28600801140266213,0.00509542729313245
11718,0.007704242470107185,0.08193462178900995,0.008205106388507289,0.021500632553294027,0.025052546040749572,0.684052404158528,0.016359747061080974,0.010259205251724683,0.02777545170911695,0.02476459044484172,0.009743006548526735,0.0034801191995827234,0.012713110819447492,0.030078153318516588,0.010273486541094548,0.0030685048614345375,0.0076701343214136365,0.0114311842811738,0.0020173024612855596,0.0019164497805642267
15361,0.00227198863212643,0.00021911868157546626,0.020298659305045732,0.0004973191535032101,0.020453888888367765,0.00020587846235457083,8.359390810796258e-05,0.02543307016902651,0.01065337082206462,0.05427762148217746,0.6966100998998159,0.01729494336359482,0.005581140996836448,0.0019154598774746238,0.021576862042713703,0.07774454017116392,0.02778476885966405,0.007861740327230167,0.006227964679323606,0.0030079702778330127
16839,0.021372074415192475,0.026333281106652392,0.022276352735281685,0.024161195758154567,0.02769505323100298,0.005909889273532146,0.021002463687075715,0.02775958030602542,0.004412104748573105,0.0037666737571167065,0.03087093090796677,0.01045272992042958,0.0682746894505266,0.04745132216404368,0.5556195073058409,0.051077142660842074,0.015956400579156847,0.009017169438091914,0.005453253365365029,0.02113818518912946
13557,0.01343743722200795,0.2541687296122187,0.020466921324436515,0.00785165275533595,0.04200052757781036,0.16617386444076623,0.05888882815378554,0.026319794359995995,0.05789662811511815,0.004905021228862397,0.006422466500590093,0.0805684826614805,0.03817058406968895,0.015343592159146841,0.032441468697052875,0.024519108499547613,0.07443202826433612,0.022028855142415132,0.021095474503810774,0.032868534711593365
15175,0.006549196289164841,0.029438424861722226,0.02669274143728741,0.022604901316711057,0.01875780073306952,0.029683981822194835,0.0017239708258673847,0.03041177250730122,0.08008481894965132,0.027591608549317588,0.523453636180527,0.02379869770992567,0.030644917307501934,0.025950011447080666,0.03218512282683267,0.008826953795373547,0.02772540231373745,0.013957164818296978,0.004481693544862806,0.03543718276357405
12553,0.005264195246474727,0.057794296642600204,0.029063803512552614,0.48896166040514116,0.12844138175809877,0.012249728396447035,0.07451969254730587,0.011857941317536603,0.015488264180406542,0.015129203563043283,0.019473343876066213,0.0052559885730327155,0.05924237537025712,0.012439868983893335,0.013857357817542557,0.007335679533882397,0.007572204212411948,0.015742913047462954,0.010715738216170457,0.009594362799673474
17345,0.06866442660500174,0.0007449235184564149,0.00010692144652332893,0.00015370597970092997,0.0001705336927350737,0.0001531545126538525,3.1654527034856416e-05,0.029605186979011416,0.0005387176578082431,0.00039362211981876,0.0002959415786459392,0.001091799176323812,0.00021019677131080974,0.005587669696865286,0.020439755547402814,0.7923826902106108,0.0025154903831701,0.0008444164757929607,0.0026806223027897287,0.0733885708183432
17642,0.005503647984663792,0.001121941276279596,0.0012517170668131892,0.004192785195023648,0.013624714537666276,0.004143746923714178,0.0006902191618964997,0.01851935698029363,0.006441460482149569,0.06486957856425452,0.0139480805299924,0.019938419760749893,0.024513423214802047,0.0019512466016378596,0.012735202776747903,0.00826102082921862,0.7584271654471366,0.0058605644318697305,0.0016659667002667936,0.0323397415348232
15814,0.00923808070154178,0.05754781580971938,0.013870922177147764,0.052831412926870006,0.04663095521679231,0.07095230867912661,0.0009443667265344767,0.007523890827676641,0.05133514537518927,0.02474596734444087,0.003984930293043405,0.548086579547595,0.034242994938514563,0.03624614351130529,0.028767399573239514,0.00475364177661812,0.004362188059827185,0.0015781322168294419,0.0018093633246942487,0.0005477609732940039
15988,0.020794691371742644,0.04290091591907474,0.015167349894380065,0.07940942851649974,0.04175812158486528,0.02144164809865307,0.02050972154847178,0.010696210586772772,0.006535491170018677,0.0019575873499927212,0.0015554106377220496,0.36010971404549036,0.32525488237670863,0.0040777478002147665,0.012825688669776476,0.009148341117402044,0.009403278969507404,0.005155912635276082,0.002914774458406516,0.00838308324902429
17157,0.05701315048490098,0.01869200731727349,0.0014109986338839576,0.023047326595510693,0.02642328854078659,0.004764664289680774,0.02825882278010598,0.017180540149549287,0.03684915459742232,0.015434981638313907,0.026146581544823782,0.006668552512217789,0.003835960216485733,0.009009736644224645,0.018423316658741546,0.5864771387980979,0.0771894504601092,0.014712528994414859,0.010754407503734992,0.017707391639721643
14824,0.006380857371404778,0.0451727937396188,0.002277050030712643,0.020393372996266593,0.014290071608242543,0.0014748776038165604,0.0017304967705832862,0.03913911490087547,0.013766820911569558,0.4877874141559185,0.16866202180492113,0.0071860348164812715,0.007610358467548194,0.03359691032672338,0.0165530542130257,0.09224866012557363,0.010143357562454162,0.013395091297015828,0.0045274711543176575,0.013664170142930022
16532,0.030668634673302785,0.035229545445881985,0.03650844178537516,0.004267813969440681,0.008994702314488578,0.038893792105520165,0.022021079469652823,0.019456758317273202,0.08047875268325128,0.04448567576513423,0.02661669073365323,0.02472003320687649,0.04611804413341282,0.39088164431740874,0.07112562906703859,0.03177492394912278,0.031304263392161455,0.014734074244280979,0.02937018897104554,0.012349311455678446
14862,0.00542066351991338,0.027013286960495285,0.06239881811577508,0.017386277643081198,0.019073527475867418,0.023569073950953052,0.0573400582052036,0.04337332138166203,0.038636581367610924,0.4533736730525999,0.09226801082135824,0.01341793456096833,0.02287102745289511,0.026859429967285242,0.03577325957608548,0.032484352043292024,0.006310917875097991,0.007575239505462364,0.01191744844328308,0.0029370980811105722
13330,0.01705995158241326,0.0882159316067356,0.04281647764784466,0.0342620489982411,0.04995898688588632,0.36097475771227877,0.015756876405497028,0.02997145569884009,0.06294054350320029,0.009326798826622186,0.048235862226959775,0.020473159973649156,0.07777796404109816,0.032910928793799595,0.0274665779923635,0.01014642502930654,0.007600081143066604,0.018417930427524154,0.0372939483234666,0.008393293181206596
16603,0.03369451409878291,0.018998702535149237,0.05356107552133665,0.030024669215289262,0.019392735661838297,0.02812238325050988,0.021258609681224956,0.10336849885088305,0.07852234624766917,0.023408197333915033,0.03107987689980298,0.026900666299854117,0.04599541352332586,0.29877570410639404,0.022736001836163713,0.03726420995204666,0.017239616599866742,0.02923114201659584,0.01362192520987213,0.06680371115947939
14965,0.016530123763579537,0.02164566947059487,0.0015725865065859157,0.00563670509334655,0.008479307251554593,0.0015467737191780984,0.00847821783526403,0.012797798392218793,0.05895754280821043,0.4421695380425386,0.13681910824722143,0.015663410004819696,0.01454515015818086,0.031856277548336136,0.10900701735523426,0.022284104010770363,0.019430167558998578,0.05692620711504056,0.012071381054123443,0.0035829140642031276
18545,0.038473381783621655,0.0005082880577904621,0.0005116549656560431,0.000840138340356604,0.0040553927650359535,0.0006473852721192297,0.00018421778780617742,0.027499715653670088,0.04278220105935091,0.0012231499086692032,0.001249035402375482,0.10080143899106556,0.005536649943971474,0.05308702437165546,0.01577701365303802,0.04294412890208594,0.14506258040823333,0.08928059078305661,0.41782093337167364,0.011715078578768143
12527,0.001554875900353567,0.019811525423755392,0.02475805873191431,0.2348938625116074,0.31096740157105424,0.02441238121726096,0.03415579344639621,0.005142402925352649,0.0232431702674887,0.002363587121733304,0.0030400751324070174,0.059902937510875595,0.21668127585926128,0.0034050800503808726,0.022501767441830335,0.0038914338351588597,0.005057670062198352,0.002154515860089491,0.0015818007431884183,0.0004803843876931988
12866,0.009609672897041692,0.08253325646419356,0.1293260695582505,0.017019249232603992,0.3158037366309713,0.13200862562490168,0.0276898721886721,0.03651909390864275,0.027108464305811097,0.00355612545705324,0.023615837504054625,0.017276694027234047,0.017233897401118987,0.07505804656726309,0.008532509245267184,0.04719026199281337,0.008563682827160751,0.009583947294207286,0.007363464268143324,0.004407492604595094
13468,0.0021710677989780257,0.0875394994624645,0.11268993730163919,0.021725687499384676,0.049186855574777415,0.5737241004575845,0.0074710741824765645,0.028928380311541053,0.009472633467503063,0.002064967496886752,0.0019380243888075862,0.0066831886261068014,0.01503173277161958,0.06169368407141729,0.0035684215157815893,0.0025998994514278137,0.008014656132133108,0.002897794145909977,0.0018356229146339685,0.0007627724289263145
13090,0.0018188729114788059,0.07386788468121074,0.11076956470587913,0.09072257005145756,0.3977485878835383,0.0415618470925279,0.051619777792667854,0.004607520924564369,0.014006632928286692,0.024114051842685592,0.0035102719616619156,0.007039420724860259,0.09641318540791628,0.03201990102067447,0.012051497446187005,0.016755535488299333,0.008315443998990604,0.00927795448335567,0.0028208040678059983,0.0009586745859515194
18605,0.04927310510985358,0.002284361269963367,0.0026129356393076084,0.0049022067792829005,0.024376949923121758,0.0019810597298288335,0.0017494946115856355,0.0048422059085018645,0.003020861941672313,0.00814791450791854,0.02772897419234811,0.07319418885854584,0.011626724972733638,0.07703633621007817,0.008683101065203265,0.015926133677419713,0.2203821504569214,0.0529101811068856,0.05721291264359073,0.3521082013952371
14228,0.013227248645958704,0.02831341477064831,0.01619982223152885,0.036876645970568084,0.04357711159790477,0.024420402216866765,0.0022485240654598147,0.5144637536939751,0.04362994909475241,0.039265365870053144,0.04259482908219824,0.01336257301445072,0.07536338574405499,0.01654819679970278,0.01675188237365968,0.05741290813764324,0.00723375334665816,0.004013800335474955,0.003172848600938629,0.0013235844075025276
